WAV_PATH
common_voice_ru_18920499.wav	153216	16000
common_voice_ru_18858669.wav	61440	16000
common_voice_ru_18864493.wav	71808	16000
common_voice_ru_18924153.wav	86784	16000
common_voice_ru_18858632.wav	88704	16000
common_voice_ru_18897515.wav	62592	16000
common_voice_ru_18858399.wav	53376	16000
common_voice_ru_18917657.wav	73344	16000
common_voice_ru_18917797.wav	107136	16000
common_voice_ru_18898844.wav	39168	16000
common_voice_ru_18930895.wav	59136	16000
common_voice_ru_18878110.wav	114432	16000
common_voice_ru_18868502.wav	106368	16000
common_voice_ru_18873697.wav	76800	16000
common_voice_ru_18858282.wav	38016	16000
common_voice_ru_18931801.wav	98304	16000
common_voice_ru_18921562.wav	73344	16000
common_voice_ru_18890107.wav	89856	16000
common_voice_ru_18915960.wav	70656	16000
common_voice_ru_18864474.wav	39936	16000
common_voice_ru_18926477.wav	118656	16000
common_voice_ru_18868203.wav	52224	16000
common_voice_ru_18868434.wav	89472	16000
common_voice_ru_18928658.wav	52224	16000
common_voice_ru_18877285.wav	114048	16000
common_voice_ru_18858403.wav	53760	16000
common_voice_ru_18854060.wav	56064	16000
common_voice_ru_18873586.wav	84480	16000
common_voice_ru_18885550.wav	91776	16000
common_voice_ru_18887860.wav	43392	16000
common_voice_ru_18873778.wav	103680	16000
common_voice_ru_18873548.wav	153984	16000
common_voice_ru_18887882.wav	81024	16000
common_voice_ru_18862829.wav	39936	16000
common_voice_ru_18899214.wav	94080	16000
common_voice_ru_18868977.wav	38784	16000
common_voice_ru_18893054.wav	50304	16000
common_voice_ru_18923283.wav	84096	16000
common_voice_ru_18879211.wav	112512	16000
common_voice_ru_18888020.wav	99456	16000
common_voice_ru_18885568.wav	36096	16000
common_voice_ru_18926493.wav	91776	16000
common_voice_ru_18903235.wav	79104	16000
common_voice_ru_18917777.wav	56064	16000
common_voice_ru_18920522.wav	62976	16000
common_voice_ru_18885646.wav	69888	16000
common_voice_ru_18915812.wav	76416	16000
common_voice_ru_18902203.wav	84864	16000
common_voice_ru_18899129.wav	83712	16000
common_voice_ru_18931900.wav	45696	16000
common_voice_ru_18861395.wav	112512	16000
common_voice_ru_18864495.wav	61824	16000
common_voice_ru_18868469.wav	81792	16000
common_voice_ru_18916497.wav	80256	16000
common_voice_ru_18887857.wav	47616	16000
common_voice_ru_18891632.wav	39168	16000
common_voice_ru_18881826.wav	67968	16000
common_voice_ru_18917824.wav	55296	16000
common_voice_ru_18931824.wav	107136	16000
common_voice_ru_18856151.wav	38400	16000
common_voice_ru_18899059.wav	61824	16000
common_voice_ru_18897391.wav	37632	16000
common_voice_ru_18916754.wav	82176	16000
common_voice_ru_18864313.wav	92160	16000
common_voice_ru_18875610.wav	62976	16000
common_voice_ru_18932904.wav	61824	16000
common_voice_ru_18893006.wav	87936	16000
common_voice_ru_18925906.wav	115584	16000
common_voice_ru_18897229.wav	44160	16000
common_voice_ru_18875635.wav	82944	16000
common_voice_ru_18863956.wav	82944	16000
common_voice_ru_18879118.wav	53376	16000
common_voice_ru_18878964.wav	101376	16000
common_voice_ru_18914976.wav	126336	16000
common_voice_ru_18878935.wav	65664	16000
common_voice_ru_18882223.wav	105216	16000
common_voice_ru_18904795.wav	56064	16000
common_voice_ru_18921140.wav	61824	16000
common_voice_ru_18916499.wav	88704	16000
common_voice_ru_18881937.wav	121344	16000
common_voice_ru_18915913.wav	102144	16000
common_voice_ru_18873776.wav	86016	16000
common_voice_ru_18925822.wav	64896	16000
common_voice_ru_18891706.wav	36480	16000
common_voice_ru_18915815.wav	78336	16000
common_voice_ru_18868301.wav	92928	16000
common_voice_ru_18875889.wav	82176	16000
common_voice_ru_18858138.wav	93696	16000
common_voice_ru_18882172.wav	95232	16000
common_voice_ru_18923281.wav	86016	16000
common_voice_ru_18897304.wav	69504	16000
common_voice_ru_18899056.wav	54528	16000
common_voice_ru_18924980.wav	110976	16000
common_voice_ru_18922974.wav	119424	16000
common_voice_ru_18888458.wav	53760	16000
common_voice_ru_18878806.wav	53376	16000
common_voice_ru_18923067.wav	99456	16000
common_voice_ru_18930182.wav	109824	16000
common_voice_ru_18878965.wav	59904	16000
common_voice_ru_18930101.wav	116736	16000
common_voice_ru_18887890.wav	76800	16000
common_voice_ru_18881879.wav	91392	16000
common_voice_ru_18899415.wav	134784	16000
common_voice_ru_18891616.wav	54912	16000
common_voice_ru_18888141.wav	42240	16000
common_voice_ru_18878469.wav	127104	16000
common_voice_ru_18877296.wav	57984	16000
common_voice_ru_18893048.wav	130944	16000
common_voice_ru_18915408.wav	67584	16000
common_voice_ru_18933989.wav	99456	16000
common_voice_ru_18876150.wav	120576	16000
common_voice_ru_18916498.wav	118656	16000
common_voice_ru_18875607.wav	55296	16000
common_voice_ru_18917682.wav	71424	16000
common_voice_ru_18868283.wav	110592	16000
common_voice_ru_18883690.wav	104064	16000
common_voice_ru_18888016.wav	76416	16000
common_voice_ru_18891080.wav	71424	16000
common_voice_ru_18877426.wav	54912	16000
common_voice_ru_18930039.wav	109824	16000
common_voice_ru_18875592.wav	47616	16000
common_voice_ru_18931688.wav	136320	16000
common_voice_ru_18904751.wav	84096	16000
common_voice_ru_18896725.wav	59520	16000
common_voice_ru_18907838.wav	91776	16000
common_voice_ru_18862850.wav	53376	16000
common_voice_ru_18899412.wav	54144	16000
common_voice_ru_18917746.wav	71424	16000
common_voice_ru_18864511.wav	107520	16000
common_voice_ru_18905703.wav	132864	16000
common_voice_ru_18864532.wav	63744	16000
common_voice_ru_18888270.wav	80640	16000
common_voice_ru_18924958.wav	88704	16000
common_voice_ru_18875552.wav	69504	16000
common_voice_ru_18888209.wav	79104	16000
common_voice_ru_18887962.wav	77952	16000
common_voice_ru_18930957.wav	126336	16000
common_voice_ru_18875437.wav	82176	16000
common_voice_ru_18929167.wav	40704	16000
common_voice_ru_18875891.wav	83712	16000
common_voice_ru_18925955.wav	130176	16000
common_voice_ru_18868268.wav	55296	16000
common_voice_ru_18888327.wav	54912	16000
common_voice_ru_18853498.wav	47616	16000
common_voice_ru_18888057.wav	117888	16000
common_voice_ru_18924299.wav	67584	16000
common_voice_ru_18911594.wav	73344	16000
common_voice_ru_18862865.wav	103296	16000
common_voice_ru_18882099.wav	144768	16000
common_voice_ru_18889669.wav	103296	16000
common_voice_ru_18864315.wav	65664	16000
common_voice_ru_18914997.wav	92544	16000
common_voice_ru_18898985.wav	88320	16000
common_voice_ru_18864516.wav	49920	16000
common_voice_ru_18891655.wav	42624	16000
common_voice_ru_18887912.wav	101376	16000
common_voice_ru_18868958.wav	33024	16000
common_voice_ru_18867428.wav	101760	16000
common_voice_ru_18891592.wav	78336	16000
common_voice_ru_18921285.wav	79872	16000
common_voice_ru_18864316.wav	157056	16000
common_voice_ru_18864352.wav	59136	16000
common_voice_ru_18849274.wav	102144	16000
common_voice_ru_18879105.wav	120960	16000
common_voice_ru_18886555.wav	89856	16000
common_voice_ru_18916830.wav	50304	16000
common_voice_ru_18876236.wav	72576	16000
common_voice_ru_18931844.wav	36864	16000
common_voice_ru_18934190.wav	55296	16000
common_voice_ru_18931344.wav	53376	16000
common_voice_ru_18915249.wav	127104	16000
common_voice_ru_18924241.wav	81024	16000
common_voice_ru_18883780.wav	75264	16000
common_voice_ru_18903168.wav	45696	16000
